current path: ./saved_models/vae-train-1
Loading data
current path: ./saved_models/vae-train-1
Loading data
get poison test loader
Loaded parameters from saved model: LR is 0.001 and current epoch is 1801
Poisoned following participants: 1
We use following environment for graphs:  ppdl_experiment_cifar_pixel_pattern_12
participant_ids are: range(0, 100)
lamda: 0
Iteration 101, Generator loss: -1.5189, l_f: 0.3620, l_d: 94.6289, recons_loss: -94.6289, kld_loss: 0.0003
Normalize: l_f: 0.3629, l_d: 89.6484, kld_loss: 0.0024, s_l_f: 0.1345, s_l_d: 1.9574, s_kld_loss: 0.0011
Iteration 201, Generator loss: -1.5006, l_f: 0.3629, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.0024
Normalize: l_f: 0.3582, l_d: 96.6211, kld_loss: 0.0003, s_l_f: 0.1330, s_l_d: 1.9895, s_kld_loss: 0.0002
Iteration 301, Generator loss: -1.5253, l_f: 0.3582, l_d: 96.6211, recons_loss: -96.6211, kld_loss: 0.0003
Normalize: l_f: 0.3627, l_d: 90.6445, kld_loss: 0.0009, s_l_f: 0.1344, s_l_d: 1.9621, s_kld_loss: 0.0004
Iteration 401, Generator loss: -1.5048, l_f: 0.3627, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0009
Normalize: l_f: 0.3603, l_d: 90.6445, kld_loss: 0.0009, s_l_f: 0.1336, s_l_d: 1.9621, s_kld_loss: 0.0004
Iteration 501, Generator loss: -1.5046, l_f: 0.3603, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0009
Normalize: l_f: 0.3591, l_d: 100.1074, kld_loss: 0.0001, s_l_f: 0.1332, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5369, l_f: 0.3591, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0001
Normalize: l_f: 0.3630, l_d: 91.6406, kld_loss: 0.0008, s_l_f: 0.1345, s_l_d: 1.9668, s_kld_loss: 0.0004
Iteration 701, Generator loss: -1.5084, l_f: 0.3630, l_d: 91.6406, recons_loss: -91.6406, kld_loss: 0.0008
Epoch 0, Generator loss: -1.5238, l_f: 0.3609, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0003
Normalize: l_f: 0.3622, l_d: 98.1152, kld_loss: 0.0008, s_l_f: 0.1342, s_l_d: 1.9961, s_kld_loss: 0.0004
Iteration 1, Generator loss: -1.5303, l_f: 0.3622, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0008
Normalize: l_f: 0.3606, l_d: 99.1113, kld_loss: 0.0001, s_l_f: 0.1337, s_l_d: 2.0005, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5338, l_f: 0.3606, l_d: 99.1113, recons_loss: -99.1113, kld_loss: 0.0001
Normalize: l_f: 0.3614, l_d: 96.6211, kld_loss: 0.0000, s_l_f: 0.1340, s_l_d: 1.9895, s_kld_loss: 0.0000
