current path: ./saved_models/vae-train
Loading data
current path: ./saved_models/vae-train
Loading data
current path: ./saved_models/vae-train
Loading data
get poison test loader
current path: ./saved_models/vae-train
Loading data
get poison test loader
current path: ./saved_models/vae-train
Loading data
get poison test loader
Loaded parameters from saved model: LR is 0.001 and current epoch is 1801
Poisoned following participants: 1
We use following environment for graphs:  ppdl_experiment_cifar_pixel_pattern_12
participant_ids are: range(0, 100)
alpha: 0
Epoch 2, Generator loss: -1.0644, l_f: 0.3504, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0000
Normalize: l_f: 0.3505, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0760, l_f: 0.3505, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3506, l_d: 100.6055, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0069, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0687, l_f: 0.3506, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0000
Normalize: l_f: 0.3512, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0772, l_f: 0.3512, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3474, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0776, l_f: 0.3474, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3503, l_d: 102.0996, kld_loss: 0.0001, s_l_f: 0.1304, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0718, l_f: 0.3503, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0001
Normalize: l_f: 0.3474, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0885, l_f: 0.3474, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3463, l_d: 103.5938, kld_loss: 0.0001, s_l_f: 0.1291, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0743, l_f: 0.3463, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0001
Normalize: l_f: 0.3488, l_d: 104.0918, kld_loss: 0.0001, s_l_f: 0.1300, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0757, l_f: 0.3488, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0001
Epoch 3, Generator loss: -1.0879, l_f: 0.3496, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3508, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0842, l_f: 0.3508, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3511, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0761, l_f: 0.3511, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3492, l_d: 107.5781, kld_loss: 0.0001, s_l_f: 0.1301, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0829, l_f: 0.3492, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0001
Normalize: l_f: 0.3470, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0785, l_f: 0.3470, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3509, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0761, l_f: 0.3509, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3478, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0787, l_f: 0.3478, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3481, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1297, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0777, l_f: 0.3481, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3471, l_d: 105.0879, kld_loss: 0.0001, s_l_f: 0.1294, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0775, l_f: 0.3471, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0001
Epoch 4, Generator loss: -1.0821, l_f: 0.3505, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3501, l_d: 103.5938, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0749, l_f: 0.3501, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
Normalize: l_f: 0.3487, l_d: 111.5625, kld_loss: 0.0000, s_l_f: 0.1299, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0906, l_f: 0.3487, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0000
Normalize: l_f: 0.3537, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1315, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0866, l_f: 0.3537, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3493, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0758, l_f: 0.3493, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3490, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1300, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0917, l_f: 0.3490, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3478, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0797, l_f: 0.3478, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3480, l_d: 107.0801, kld_loss: 0.0000, s_l_f: 0.1297, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0817, l_f: 0.3480, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3492, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0878, l_f: 0.3492, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Epoch 5, Generator loss: -1.0810, l_f: 0.3499, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0001
Normalize: l_f: 0.3501, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0880, l_f: 0.3501, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3512, l_d: 111.5625, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0910, l_f: 0.3512, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0000
Normalize: l_f: 0.3498, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1303, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0840, l_f: 0.3498, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3460, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0784, l_f: 0.3460, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3503, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0870, l_f: 0.3503, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3460, l_d: 108.5742, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0397, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0844, l_f: 0.3460, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3460, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0834, l_f: 0.3460, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3489, l_d: 100.6055, kld_loss: 0.0000, s_l_f: 0.1300, s_l_d: 2.0069, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0684, l_f: 0.3489, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0000
Epoch 6, Generator loss: -1.0829, l_f: 0.3493, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3502, l_d: 107.5781, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0831, l_f: 0.3502, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3472, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0775, l_f: 0.3472, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3513, l_d: 106.5820, kld_loss: 0.0000, s_l_f: 0.1308, s_l_d: 2.0317, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0812, l_f: 0.3513, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0000
Normalize: l_f: 0.3490, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1300, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0868, l_f: 0.3490, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3493, l_d: 107.5781, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0829, l_f: 0.3493, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3457, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1289, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0863, l_f: 0.3457, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3446, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1286, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0709, l_f: 0.3446, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3472, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0765, l_f: 0.3472, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Epoch 7, Generator loss: -1.0898, l_f: 0.3492, l_d: 111.0645, recons_loss: -111.0645, kld_loss: 0.0000
Normalize: l_f: 0.3507, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0881, l_f: 0.3507, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3507, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0890, l_f: 0.3507, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3508, l_d: 116.0449, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 2.0684, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0995, l_f: 0.3508, l_d: 116.0449, recons_loss: -116.0449, kld_loss: 0.0000
Normalize: l_f: 0.3486, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1299, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0887, l_f: 0.3486, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3501, l_d: 113.5547, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0590, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0947, l_f: 0.3501, l_d: 113.5547, recons_loss: -113.5547, kld_loss: 0.0000
Normalize: l_f: 0.3481, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1297, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0837, l_f: 0.3481, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3468, l_d: 113.0566, kld_loss: 0.0000, s_l_f: 0.1293, s_l_d: 2.0571, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0932, l_f: 0.3468, l_d: 113.0566, recons_loss: -113.0566, kld_loss: 0.0000
Normalize: l_f: 0.3474, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0796, l_f: 0.3474, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Epoch 8, Generator loss: -1.0789, l_f: 0.3492, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3506, l_d: 114.5508, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0628, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0966, l_f: 0.3506, l_d: 114.5508, recons_loss: -114.5508, kld_loss: 0.0000
Normalize: l_f: 0.3496, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1302, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0918, l_f: 0.3496, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3515, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1308, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0872, l_f: 0.3515, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3478, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0915, l_f: 0.3478, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3517, l_d: 106.5820, kld_loss: 0.0000, s_l_f: 0.1309, s_l_d: 2.0317, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0813, l_f: 0.3517, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0000
Normalize: l_f: 0.3488, l_d: 117.5391, kld_loss: 0.0000, s_l_f: 0.1299, s_l_d: 2.0739, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.1019, l_f: 0.3488, l_d: 117.5391, recons_loss: -117.5391, kld_loss: 0.0000
Normalize: l_f: 0.3470, l_d: 114.5508, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0628, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0961, l_f: 0.3470, l_d: 114.5508, recons_loss: -114.5508, kld_loss: 0.0000
Normalize: l_f: 0.3497, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1302, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0889, l_f: 0.3497, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Epoch 9, Generator loss: -1.0872, l_f: 0.3514, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
--------------------
This turn's alpha is : 0.5
alpha: 0.75
Normalize: l_f: 0.3491, l_d: 87.1582, kld_loss: 0.2908, s_l_f: 0.1301, s_l_d: 1.9453, s_kld_loss: 0.1109
Iteration 1, Generator loss: -0.4730, l_f: 0.3491, l_d: 87.1582, recons_loss: -87.1582, kld_loss: 0.2908
Normalize: l_f: 0.3497, l_d: 88.1543, kld_loss: 0.0007, s_l_f: 0.1302, s_l_d: 1.9501, s_kld_loss: 0.0003
Iteration 101, Generator loss: -0.5849, l_f: 0.3497, l_d: 88.1543, recons_loss: -88.1543, kld_loss: 0.0007
Normalize: l_f: 0.3517, l_d: 93.6328, kld_loss: 0.0010, s_l_f: 0.1309, s_l_d: 1.9760, s_kld_loss: 0.0004
Iteration 201, Generator loss: -0.5917, l_f: 0.3517, l_d: 93.6328, recons_loss: -93.6328, kld_loss: 0.0010
Normalize: l_f: 0.3471, l_d: 93.6328, kld_loss: 0.0001, s_l_f: 0.1294, s_l_d: 1.9760, s_kld_loss: 0.0000
Iteration 301, Generator loss: -0.5910, l_f: 0.3471, l_d: 93.6328, recons_loss: -93.6328, kld_loss: 0.0001
Normalize: l_f: 0.3511, l_d: 98.6133, kld_loss: 0.0004, s_l_f: 0.1307, s_l_d: 1.9983, s_kld_loss: 0.0002
Iteration 401, Generator loss: -0.5974, l_f: 0.3511, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0004
Normalize: l_f: 0.3456, l_d: 100.1074, kld_loss: 0.0008, s_l_f: 0.1289, s_l_d: 2.0048, s_kld_loss: 0.0003
Iteration 501, Generator loss: -0.5976, l_f: 0.3456, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0008
Normalize: l_f: 0.3485, l_d: 93.1348, kld_loss: 0.0001, s_l_f: 0.1298, s_l_d: 1.9737, s_kld_loss: 0.0000
Iteration 601, Generator loss: -0.5908, l_f: 0.3485, l_d: 93.1348, recons_loss: -93.1348, kld_loss: 0.0001
Normalize: l_f: 0.3489, l_d: 88.6524, kld_loss: 0.0013, s_l_f: 0.1300, s_l_d: 1.9526, s_kld_loss: 0.0006
Iteration 701, Generator loss: -0.5850, l_f: 0.3489, l_d: 88.6524, recons_loss: -88.6524, kld_loss: 0.0013
Epoch 0, Generator loss: -0.5681, l_f: 0.3548, l_d: 74.9561, recons_loss: -74.9561, kld_loss: 0.0021
Normalize: l_f: 0.3527, l_d: 109.3213, kld_loss: 0.0017, s_l_f: 0.1312, s_l_d: 2.0427, s_kld_loss: 0.0007
Iteration 1, Generator loss: -0.6083, l_f: 0.3527, l_d: 109.3213, recons_loss: -109.3213, kld_loss: 0.0017
Normalize: l_f: 0.3509, l_d: 88.1543, kld_loss: 0.0010, s_l_f: 0.1306, s_l_d: 1.9501, s_kld_loss: 0.0004
Iteration 101, Generator loss: -0.5851, l_f: 0.3509, l_d: 88.1543, recons_loss: -88.1543, kld_loss: 0.0010
Normalize: l_f: 0.3499, l_d: 99.6094, kld_loss: 0.0000, s_l_f: 0.1303, s_l_d: 2.0026, s_kld_loss: 0.0000
Iteration 201, Generator loss: -0.5984, l_f: 0.3499, l_d: 99.6094, recons_loss: -99.6094, kld_loss: 0.0000
Normalize: l_f: 0.3477, l_d: 77.4463, kld_loss: 0.0007, s_l_f: 0.1296, s_l_d: 1.8946, s_kld_loss: 0.0003
Iteration 301, Generator loss: -0.5705, l_f: 0.3477, l_d: 77.4463, recons_loss: -77.4463, kld_loss: 0.0007
Normalize: l_f: 0.3529, l_d: 109.0723, kld_loss: 0.0017, s_l_f: 0.1313, s_l_d: 2.0417, s_kld_loss: 0.0007
Iteration 401, Generator loss: -0.6082, l_f: 0.3529, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0017
Normalize: l_f: 0.3497, l_d: 98.1152, kld_loss: 0.0008, s_l_f: 0.1302, s_l_d: 1.9961, s_kld_loss: 0.0003
Iteration 501, Generator loss: -0.5964, l_f: 0.3497, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0008
Normalize: l_f: 0.3471, l_d: 78.1934, kld_loss: 0.0019, s_l_f: 0.1294, s_l_d: 1.8987, s_kld_loss: 0.0008
Iteration 601, Generator loss: -0.5709, l_f: 0.3471, l_d: 78.1934, recons_loss: -78.1934, kld_loss: 0.0019
Normalize: l_f: 0.3490, l_d: 84.4190, kld_loss: 0.0083, s_l_f: 0.1300, s_l_d: 1.9316, s_kld_loss: 0.0036
Iteration 701, Generator loss: -0.5768, l_f: 0.3490, l_d: 84.4190, recons_loss: -84.4190, kld_loss: 0.0083
Epoch 1, Generator loss: -0.5405, l_f: 0.3489, l_d: 59.7656, recons_loss: -59.7656, kld_loss: 0.0066
Normalize: l_f: 0.3491, l_d: 59.2676, kld_loss: 0.0056, s_l_f: 0.1300, s_l_d: 1.7801, s_kld_loss: 0.0024
Iteration 1, Generator loss: -0.5401, l_f: 0.3491, l_d: 59.2676, recons_loss: -59.2676, kld_loss: 0.0056
Normalize: l_f: 0.3513, l_d: 92.1387, kld_loss: 0.0036, s_l_f: 0.1308, s_l_d: 1.9691, s_kld_loss: 0.0016
Iteration 101, Generator loss: -0.5888, l_f: 0.3513, l_d: 92.1387, recons_loss: -92.1387, kld_loss: 0.0036
Normalize: l_f: 0.3547, l_d: 70.7227, kld_loss: 0.0163, s_l_f: 0.1319, s_l_d: 1.8557, s_kld_loss: 0.0070
Iteration 201, Generator loss: -0.5558, l_f: 0.3547, l_d: 70.7227, recons_loss: -70.7227, kld_loss: 0.0163
Normalize: l_f: 0.3494, l_d: 98.3643, kld_loss: 0.0008, s_l_f: 0.1301, s_l_d: 1.9972, s_kld_loss: 0.0004
Iteration 301, Generator loss: -0.5965, l_f: 0.3494, l_d: 98.3643, recons_loss: -98.3643, kld_loss: 0.0008
Normalize: l_f: 0.3531, l_d: 74.7070, kld_loss: 0.0007, s_l_f: 0.1313, s_l_d: 1.8791, s_kld_loss: 0.0003
Iteration 401, Generator loss: -0.5680, l_f: 0.3531, l_d: 74.7070, recons_loss: -74.7070, kld_loss: 0.0007
Normalize: l_f: 0.3490, l_d: 98.1152, kld_loss: 0.0002, s_l_f: 0.1300, s_l_d: 1.9961, s_kld_loss: 0.0001
Iteration 501, Generator loss: -0.5965, l_f: 0.3490, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0002
Normalize: l_f: 0.3498, l_d: 100.6055, kld_loss: 0.0001, s_l_f: 0.1303, s_l_d: 2.0069, s_kld_loss: 0.0000
Iteration 601, Generator loss: -0.5994, l_f: 0.3498, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0001
Normalize: l_f: 0.3497, l_d: 122.0215, kld_loss: 0.0001, s_l_f: 0.1302, s_l_d: 2.0900, s_kld_loss: 0.0001
Iteration 701, Generator loss: -0.6201, l_f: 0.3497, l_d: 122.0215, recons_loss: -122.0215, kld_loss: 0.0001
Epoch 2, Generator loss: -0.6073, l_f: 0.3510, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0002
Normalize: l_f: 0.3505, l_d: 115.5469, kld_loss: 0.0003, s_l_f: 0.1305, s_l_d: 2.0665, s_kld_loss: 0.0001
Iteration 1, Generator loss: -0.6144, l_f: 0.3505, l_d: 115.5469, recons_loss: -115.5469, kld_loss: 0.0003
Normalize: l_f: 0.3479, l_d: 47.3145, kld_loss: 0.0025, s_l_f: 0.1297, s_l_d: 1.6841, s_kld_loss: 0.0011
Iteration 101, Generator loss: -0.5172, l_f: 0.3479, l_d: 47.3145, recons_loss: -47.3145, kld_loss: 0.0025
Normalize: l_f: 0.3523, l_d: 92.1387, kld_loss: 0.0007, s_l_f: 0.1311, s_l_d: 1.9691, s_kld_loss: 0.0003
Iteration 201, Generator loss: -0.5903, l_f: 0.3523, l_d: 92.1387, recons_loss: -92.1387, kld_loss: 0.0007
Normalize: l_f: 0.3450, l_d: 67.4854, kld_loss: 0.0005, s_l_f: 0.1287, s_l_d: 1.8356, s_kld_loss: 0.0002
Iteration 301, Generator loss: -0.5552, l_f: 0.3450, l_d: 67.4854, recons_loss: -67.4854, kld_loss: 0.0005
Normalize: l_f: 0.3538, l_d: 114.5508, kld_loss: 0.0021, s_l_f: 0.1316, s_l_d: 2.0628, s_kld_loss: 0.0009
Iteration 401, Generator loss: -0.6135, l_f: 0.3538, l_d: 114.5508, recons_loss: -114.5508, kld_loss: 0.0021
Normalize: l_f: 0.3474, l_d: 91.8896, kld_loss: 0.0029, s_l_f: 0.1295, s_l_d: 1.9680, s_kld_loss: 0.0013
Iteration 501, Generator loss: -0.5879, l_f: 0.3474, l_d: 91.8896, recons_loss: -91.8896, kld_loss: 0.0029
Normalize: l_f: 0.3476, l_d: 77.1973, kld_loss: 0.0021, s_l_f: 0.1296, s_l_d: 1.8932, s_kld_loss: 0.0009
Iteration 601, Generator loss: -0.5696, l_f: 0.3476, l_d: 77.1973, recons_loss: -77.1973, kld_loss: 0.0021
Normalize: l_f: 0.3500, l_d: 101.1035, kld_loss: 0.0003, s_l_f: 0.1303, s_l_d: 2.0090, s_kld_loss: 0.0001
Iteration 701, Generator loss: -0.5999, l_f: 0.3500, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0003
Epoch 3, Generator loss: -0.5735, l_f: 0.3561, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0057
Normalize: l_f: 0.3548, l_d: 81.6797, kld_loss: 0.0045, s_l_f: 0.1319, s_l_d: 1.9174, s_kld_loss: 0.0020
Iteration 1, Generator loss: -0.5763, l_f: 0.3548, l_d: 81.6797, recons_loss: -81.6797, kld_loss: 0.0045
Normalize: l_f: 0.3510, l_d: 77.4463, kld_loss: 0.0017, s_l_f: 0.1306, s_l_d: 1.8946, s_kld_loss: 0.0008
Iteration 101, Generator loss: -0.5709, l_f: 0.3510, l_d: 77.4463, recons_loss: -77.4463, kld_loss: 0.0017
Normalize: l_f: 0.3490, l_d: 123.0176, kld_loss: 0.0026, s_l_f: 0.1300, s_l_d: 2.0935, s_kld_loss: 0.0011
Iteration 201, Generator loss: -0.6197, l_f: 0.3490, l_d: 123.0176, recons_loss: -123.0176, kld_loss: 0.0026
Normalize: l_f: 0.3516, l_d: 63.0029, kld_loss: 0.0003, s_l_f: 0.1309, s_l_d: 1.8062, s_kld_loss: 0.0001
Iteration 301, Generator loss: -0.5496, l_f: 0.3516, l_d: 63.0029, recons_loss: -63.0029, kld_loss: 0.0003
Normalize: l_f: 0.3550, l_d: 76.4502, kld_loss: 0.0009, s_l_f: 0.1319, s_l_d: 1.8890, s_kld_loss: 0.0004
Iteration 401, Generator loss: -0.5708, l_f: 0.3550, l_d: 76.4502, recons_loss: -76.4502, kld_loss: 0.0009
Normalize: l_f: 0.3519, l_d: 80.9326, kld_loss: 0.0020, s_l_f: 0.1310, s_l_d: 1.9135, s_kld_loss: 0.0009
Iteration 501, Generator loss: -0.5757, l_f: 0.3519, l_d: 80.9326, recons_loss: -80.9326, kld_loss: 0.0020
